inv_nr,gebouw,adres,plaats,provincie,functie,materiaal,sectie,jaar_van,jaar_tot,aantal_bladen,lat,lon,precisie,na_link
823.1,Telefoongebouw,Boommarkt 14-15,Leiden,Zuid-Holland,post & telegraaf,tekening,IB,1936,1965,25,52.160447,4.486929,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/823.1/file/
824.1,Museum van Oudheden / Rijkskantorengebouw / Hypotheek- kadaster- en belastinggebouw,Breestraat 18,Leiden,Zuid-Holland,museum & paleis,tekening,IB,1845,1965,33,52.158799,4.489577,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/824.1/file/
825.1,Breestraat 22,,Leiden,Zuid-Holland,overig,tekening,IB,1925,1935,1,52.154982,4.485116,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/825.1/file/
826.1,Post- en telegraafgebouw,Breestraat 40-46,Leiden,Zuid-Holland,post & telegraaf,tekening,IB,1884,1960,28,52.160004,4.487339,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/826.1/file/
827.1,Stedelijk Gymnasium / Gewestelijk Arbeidsbureau / Rijksmuseum van Natuurlijke Historie,Doezastraat 2a,Leiden,Zuid-Holland,museum & paleis,tekening,IB,1883,1931,9,52.15489,4.489525,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/827.1/file/
828.1,Meisjes-h.b.s. / Geologisch en mineralogisch instituut,Garenmarkt 1a-1b (op de Grote Ruïne),Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1890,1960,103,52.154827,4.49254,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/828.1/file/
829.1,Grote en Kleine Ruïne,,Leiden,Zuid-Holland,overig,tekening,IB,,,2,52.154982,4.485116,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/829.1/file/
831.1,Rijkspolitiepost / Districtskantoor van de Rijksgebouwendienst,Herengracht 20,Leiden,Zuid-Holland,politie,tekening,IB,1937,1937,2,52.156868,4.498976,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/831.1/file/
"818, 832.1",St.-Elisabeth ziekenhuis / Universiteitsgebouwen voor psychologie en geschiedenis,Hooigracht 15,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1907,1932,158,52.158779,4.496212,straat,"https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/818, 832.1/file/"
833.1,Organisch chemisch laboratorium,Hugo de Grootstraat 25-25a,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1896,1901,37,52.15311,4.485084,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/833.1/file/
834.1,Laboratorium voor anorganische chemie / Juridische faculteit,Hugo de Grootstraat 27-27a,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1895,1935,45,52.15311,4.485084,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/834.1/file/
835.1,Pharmaceutisch laboratorium / Juridisch studiecentrum Vreeswijk,Hugo de Grootstraat 32,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1895,1965,78,52.152701,4.485321,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/835.1/file/
836.1,Gereformeerd Minnehuis,Kaarsenmakersstraat (tussen Waardgracht en Zijlsingel),Leiden,Zuid-Holland,overig,tekening,IB,1905,1915,1,52.15681,4.502043,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/836.1/file/
837.1,Zoötomisch laboratorium,Kaiserstraat,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1885,1903,7,52.155117,4.486376,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/837.1/file/
838.1,Universiteitsmanege met woning,Kaiserstraat 13,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1875,1935,12,52.155117,4.486376,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/838.1/file/
839.1,Zoölogisch laboratorium,Kaiserstraat 63,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1903,1905,3,52.154814,4.486305,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/839.1/file/
840.1,Rijksprentenkabinet,Kloksteeg 25,Leiden,Zuid-Holland,overig,tekening,IB,1920,1946,7,52.157253,4.487614,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/840.1/file/
841.1,Ontvangstkantoor van de belastingen / Opslag van het Museum van Oudheden,Lange Brug 18-20,Leiden,Zuid-Holland,museum & paleis,tekening,IB,1921,1921,7,52.162082,4.48797,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/841.1/file/
842.1,"Kamerlingh Onnes laboratorium, physiologisch laboratorium",Nieuwsteeg 18,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1874,1960,72,52.156689,4.488914,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/842.1/file/
843.1,"Rijksherbarium, spiritusmagazijn / Botanisch laboratorium",Nonnensteeg 1,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1904,1925,25,52.156786,4.485075,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/843.1/file/
844.1,Botanisch laboratorium,Nonnensteeg 3,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1901,1917,17,52.156786,4.485075,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/844.1/file/
845.1,Woning met rijwielstalling,Nonnensteeg 8-12,Leiden,Zuid-Holland,woningbouw,tekening,IB,1932,1932,4,52.156786,4.485075,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/845.1/file/
846.1,Kweekschool voor de scheepvaart / Sociaal medische dienst,Noordeinde 2-2a,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1910,1920,11,52.160534,4.48155,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/846.1/file/
847.1,Pesthuis / Psychopatengesticht / Legermuseum,Pesthuislaan 1-7,Leiden,Zuid-Holland,museum & paleis,tekening,IB,1930,1940,8,52.164929,4.476202,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/847.1/file/
848.1,Pieterskerk,,Leiden,Zuid-Holland,kerk & religie,tekening,IB,1920,1930,3,52.154982,4.485116,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/848.1/file/
849.1,Rijksmuseum van Natuurlijke Historie,Raamsteeg 2,Leiden,Zuid-Holland,museum & paleis,tekening,IB,1900,1945,123,52.154744,4.491489,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/849.1/file/
850.1,Kantongerecht,Rapenburg 19,Leiden,Zuid-Holland,rechtspraak,tekening,IB,1943,1943,15,52.157457,4.485884,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/850.1/file/
851.1,Museum van Natuurlijke Historie / Museum van Oudheden,Rapenburg 28,Leiden,Zuid-Holland,museum & paleis,tekening,IB,1870,1940,37,52.158545,4.485518,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/851.1/file/
852.1,Herbarium / Instituut voor tropische geneeskunde,Rapenburg 33,Leiden,Zuid-Holland,overig,tekening,IB,1905,1944,10,52.158828,4.484797,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/852.1/file/
853.1,Universiteitsbibliotheek,Rapenburg 70-74,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1915,1916,20,52.156635,4.48674,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/853.1/file/
854.1,Academiegebouw,Rapenburg 73,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1845,1938,130,52.156933,4.485589,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/854.1/file/
855.1,Hortus Botanicus met kassen / Botanisch laboratorium,Rapenburg 73a,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1870,1940,125,52.157457,4.485884,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/855.1/file/
856.1,Nieuw Academisch Ziekenhuis,Rijnsburgerweg 10,Leiden,Zuid-Holland,zorg,tekening,IB,,,180,52.167848,4.480053,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/856.1/file/
871.1,Rijnsburgerweg 86,,Leiden,Zuid-Holland,overig,tekening,IB,1925,1935,3,52.154982,4.485116,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/871.1/file/
872.1,Villa van prof. Eysinga,Rijnsburgerweg 100,Leiden,Zuid-Holland,woningbouw,tekening,IB,1926,1926,4,52.170666,4.479289,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/872.1/file/
873.1,Academisch Ziekenhuis / Museum voor Volkenkunde,Steenstraat 1,Leiden,Zuid-Holland,museum & paleis,tekening,IB,1865,1935,108,52.162675,4.484609,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/873.1/file/
874.1,Boerhave laboratorium / Museum van de Geschiedenis der Natuurwetenschappen / Museum voor Volkenkunde,Steenstraat 1a,Leiden,Zuid-Holland,museum & paleis,tekening,IB,1880,1907,25,52.163413,4.4825,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/874.1/file/
875.1,Sterrewacht c.a,Sterrenwachtlaan 1-9,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1862,1960,124,52.154845,4.483262,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/875.1/file/
876.1,Verificatiebureau van rijkszeeinstrumenten / Militair geneeskundige dienst / Medisch archief,Oude Varkenmarkt 18-22,Leiden,Zuid-Holland,militair,tekening,IB,1916,1933,40,52.159723,4.483334,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/876.1/file/
877.1,Rijkszuivelstation,Vreewijkstraat 12a-b,Leiden,Zuid-Holland,overig,tekening,IB,1901,1945,9,52.15305,4.485772,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/877.1/file/
878.1,Anatomisch laboratorium,Wassenaarseweg 62,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1905,1930,28,52.169479,4.474118,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/878.1/file/
879.1,Pathologisch laboratorium,Wassenaarseweg 62,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1916,1937,206,52.169479,4.474118,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/879.1/file/
880.1,Physiologisch laboratorium,Zonnenveldstraat 18a,Leiden,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1895,1905,2,52.161011,4.486822,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/880.1/file/
881.1,Post- en telegraafgebouw,Hoofdstraat 6-8,Leiderdorp,Zuid-Holland,post & telegraaf,tekening,IB,1910,1960,2,52.146032,4.52557,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/881.1/file/
882.1,Post- en telegraafgebouw,Nieuweburen 8,Lemmer,Fryslân,post & telegraaf,tekening,IB,1907,1907,3,52.83618,5.723298,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/882.1/file/
883.1,Palenloods van de P.T.T,Heereweg 48,Lisse,Zuid-Holland,douane & opslag,tekening,IB,1925,1935,2,52.252527,4.547191,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/883.1/file/
884.1,Post- en telegraafgebouw,Heereweg 156,Lisse,Zuid-Holland,post & telegraaf,tekening,IB,1910,1937,6,52.261654,4.555357,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/884.1/file/
885.1,Rijkstuinbouw-winterschool,Heereweg 345,Lisse,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1911,1936,1,52.251836,4.547222,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/885.1/file/
886.1,Laboratorium voor bloembollencultuur,Heereweg 345a,Lisse,Zuid-Holland,onderwijs & wetenschap,tekening,IB,1905,1932,48,52.252527,4.547191,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/886.1/file/
887.1,Telefoongebouw,Winsum,Winsum,Fryslân,post & telegraaf,tekening,IB,1937,1939,3,53.150709,5.645504,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/887.1/file/
888.1,Telefoongebouw,"Markt 8, achter postkantoor",Lochem,Gelderland,post & telegraaf,tekening,IB,1936,1939,4,52.161829,6.415368,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/888.1/file/
889.1,Post- en telegraafgebouw,Kaatsheuvel,Loon op Zand,Noord-Brabant,post & telegraaf,tekening,IB,1930,1940,1,51.653628,5.02209,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/889.1/file/
890.1,Grenskantoren,"Bentheimerstraat 88-96, De Poppe",Losser,Overijssel,douane & opslag,tekening,IB,1915,1925,6,52.306756,7.037997,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/890.1/file/
891.1,Politiebureau,Markt 6,Maassluis,Zuid-Holland,politie,tekening,IB,1944,1944,1,51.92197,4.254251,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/891.1/file/
892.1,Post- en telegraafgebouw,Noordvliet noordzijde 37,Maassluis,Zuid-Holland,post & telegraaf,tekening,IB,1906,1938,3,51.923184,4.255852,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/892.1/file/
893.1,Belastinggebouw,Govert van Wijnkade 34a,Maassluis,Zuid-Holland,bestuur & financiën,tekening,IB,1905,1915,1,51.917734,4.247974,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/893.1/file/
894.1,Douanekantoor,Govert van Wijnkade 50-52,Maassluis,Zuid-Holland,douane & opslag,tekening,IB,1890,1935,2,51.915992,4.24605,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/894.1/file/
895.1,Historische plattegrond van Maastricht,,Maastricht,Limburg,overig,tekening,IB,1906,1906,1,50.852967,5.69953,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/895.1/file/
896.1,Hypotheek- en kadastergebouw,,Maastricht,Limburg,bestuur & financiën,tekening,IB,1902,1902,5,50.852967,5.69953,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/896.1/file/
897.1,Grenskantoor,Bilserbaan / Via Regia,Maastricht,Limburg,douane & opslag,tekening,IB,1939,1939,5,50.852628,5.669629,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/897.1/file/
898.1,Woonhuis van J. Schreinemacher,Prins Bisschopsingel,Maastricht,Limburg,woningbouw,tekening,IB,1895,1905,3,50.842088,5.691166,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/898.1/file/
899.1,Gouvernementsgebouw,Bouillonstraat,Maastricht,Limburg,bestuur & financiën,tekening,IB,1930,1930,3,50.846882,5.687602,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/899.1/file/
900.1,Gebouw voor registratie en domeinen / Rijksaccountantsdienst,Bredestraat 12,Maastricht,Limburg,overig,tekening,IB,1915,1922,4,50.84792,5.690821,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/900.1/file/
901.1,Grenskantoor c.a,"Brusselseweg, Caberg en Smeermaas",Maastricht,Limburg,douane & opslag,tekening,IB,1925,1939,9,50.866327,5.672288,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/901.1/file/
902.1,Grenskantoren,Caberg / Bilserbaan,Maastricht,Limburg,douane & opslag,tekening,IB,1939,1939,65,50.872712,5.73179,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/902.1/file/
903.1,Rijksleer- en kweekschool,Grote Gracht 92,Maastricht,Limburg,onderwijs & wetenschap,tekening,IB,1885,1945,46,50.849834,5.685485,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/903.1/file/
904.1,Helpoort,Helstraat,Maastricht,Limburg,overig,tekening,IB,1875,1930,60,50.872712,5.73179,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/904.1/file/
905.1,Kruisherenkerk en -klooster / Landbouwproefstation,Kruisherengang,Maastricht,Limburg,kerk & religie,tekening,IB,1890,1945,209,50.848852,5.68354,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/905.1/file/
906.1,Rechtbank / de Oude Walmuur / Perceel notaris Quix / Kadastergebouw / Zusterhuis,Minderbroedersberg 4-8,Maastricht,Limburg,rechtspraak,tekening,IB,1909,1956,19,50.846935,5.686713,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/906.1/file/
907.1,Huis van bewaring,Minderbroedersberg 4-8,Maastricht,Limburg,gevangeniswezen,tekening,IB,1867,1916,15,50.846935,5.686713,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/907.1/file/
908.1,Telefoongebouw,Achter de oude Minderbroeders,Maastricht,Limburg,post & telegraaf,tekening,IB,1933,1935,64,50.846123,5.693279,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/908.1/file/
909.1,Telefoongebouw,Achter de oude Minderbroeders,Maastricht,Limburg,post & telegraaf,tekening,IB,1935,1945,2,50.846123,5.693279,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/909.1/file/
910.1,Franciscaner- (Recolectenen-) kerk en -klooster / St.-Pieterskazerne / Commandementswoning / Rijksarchief,St.-Pietersstraat 7,Maastricht,Limburg,militair,tekening,IB,1870,1948,144,50.848796,5.690353,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/910.1/file/
911.1,IJkkantoor,St.-Servaasklooster 41,Maastricht,Limburg,kerk & religie,tekening,IB,1880,1949,3,50.847465,5.68737,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/911.1/file/
912.1,Hulp post- en telegraafgebouw / Politiebureau,"Stationsstraat 60, Wijk",Maastricht,Limburg,politie,tekening,IB,1905,1906,2,50.84967,5.700988,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/912.1/file/
913.1,Post- en telegraafgebouw,Vrijthof / Statenstraat,Maastricht,Limburg,post & telegraaf,tekening,IB,1915,1940,21,50.849123,5.689073,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/913.1/file/
914.1,Kruisweg 58-62; Marechausseekazerne,,Marum,Groningen,politie,tekening,IB,1915,1925,1,53.138267,6.240695,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/914.1/file/
915.1,"plattegrond in vogelvlucht van de stad, gravure",'Medenblick Westfrisiæ 1599',Medemblik,Noord-Holland,overig,tekening,IB,1850,1900,1,52.766002,5.188209,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/915.1/file/
916.1,Kasteel Radboud,,Medemblik,Noord-Holland,overig,tekening,IB,,,33,52.770184,5.144039,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/916.1/file/
924.1,Post- en telegraafgebouw,Bagijnhof 10,Medemblik,Noord-Holland,post & telegraaf,tekening,IB,1910,1932,4,52.772316,5.104657,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/924.1/file/
925.1,Rijkskrankzinnigengesticht / Provinciaal ziekenhuis,Westersingel,Medemblik,Noord-Holland,zorg,tekening,IB,1880,1934,202,52.767802,5.106492,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/925.1/file/
926.1,Post- en telegraafgebouw,Stationsstraat 12,Meerssen,Limburg,post & telegraaf,tekening,IB,1935,1935,1,50.876987,5.77185,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/926.1/file/
927.1,Woonhuis -Opmetingstekening,,Meppel,Drenthe,woningbouw,tekening,IB,1845,1855,1,52.715931,6.19384,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/927.1/file/
928.1,Kantongerecht en gebouw voor de registratie,Catharinastraat 13,Meppel,Drenthe,rechtspraak,tekening,IB,1910,1911,13,52.694308,6.192543,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/928.1/file/
929.1,Rijkslandbouwwinterschool,Zuideinde 51-53,Meppel,Drenthe,onderwijs & wetenschap,tekening,IB,1909,1909,1,52.692916,6.190993,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/929.1/file/
930.1,Rijks-h.b.s,Zuideinde 76,Meppel,Drenthe,onderwijs & wetenschap,tekening,IB,1913,1914,45,52.692154,6.190434,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/930.1/file/
931.1,"Abdij (algemeen, alle gebouwen)",,Middelburg,Zeeland,overig,tekening,IB,1880,1960,601,51.503158,3.650836,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/931.1/file/
932.1,Abdij (uitgesplitst),,Middelburg,Zeeland,overig,tekening,IB,,,28,51.503158,3.650836,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/932.1/file/
936.1,Gistpoortgebouw,Abdijcomplex / Pietersstraat,Middelburg,Zeeland,overig,tekening,IB,1944,1944,4,51.519434,3.620148,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/936.1/file/
937.1,Kantongerecht,Balans 11,Middelburg,Zeeland,rechtspraak,tekening,IB,1913,1937,10,51.501061,3.614126,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/937.1/file/
938.1,Noorderkerk,Bogardstraat 9,Middelburg,Zeeland,kerk & religie,tekening,IB,1929,1929,2,51.50071,3.613129,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/938.1/file/
939.1,Rechtbank met archiefgebouw,Hofplein 8,Middelburg,Zeeland,rechtspraak,tekening,IB,1877,1944,25,51.501368,3.612273,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/939.1/file/
940.1,Commandementsgebouw van de Marine / Ministerie van Sociale Zaken en W.V.C. / Districtskantoor van de Rijksgebouwendienst,Koepoortstraat 8,Middelburg,Zeeland,militair,tekening,IB,1918,1925,24,51.503027,3.618055,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/940.1/file/
941.1,Huis van bewaring,Kousteensedijk 2,Middelburg,Zeeland,gevangeniswezen,tekening,IB,1887,1912,4,51.495889,3.615217,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/941.1/file/
942.1,Rijkskweekschool / Belastingkantoor,Lange Noordstraat 29 / St.-Sebastiaanstraat 10-12,Middelburg,Zeeland,onderwijs & wetenschap,tekening,IB,1880,1944,68,51.500067,3.610761,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/942.1/file/
